timestamp,x1,y1,x2,y2,cx,cy,z_mm,label,image_width,robot_x,robot_y,robot_yaw_deg,orig_x1_global,orig_y1_global,orig_x2_global,orig_y2_global,ext_x1_global,ext_y1_global,ext_x2_global,ext_y2_global
1750160998.7804523,41,53,184,282,112,167,655,glass,416,-55.83749751058709,-90.34393628344674,4.1164328517563735,-55.23182736870911,-90.59331286461968,-55.18250701996965,-90.34040680746376,-55.05752437845664,-90.70606174754495,-54.97861182047348,-90.30141205609549
1750160998.7804523,180,54,415,280,297,167,704,glass,416,-55.83749751058709,-90.34393628344674,4.1164328517563735,-55.13350889728742,-90.34794032445669,-55.274946058004296,-89.92067293374943,-54.90109673918998,-90.41323164536577,-55.12739619633699,-89.72960382023415
1750160998.9056423,41,53,184,283,112,168,650,glass,416,-55.83749751058709,-90.34393628344674,4.1164328517563735,-55.236450804906646,-90.59140922659546,-55.187506947378935,-90.34043375002852,-55.06347837183168,-90.70329743102512,-54.985168199787324,-90.30173666851802
1750160999.030684,40,53,184,287,112,170,639,glass,416,-55.83749751058709,-90.34393628344674,4.1164328517563735,-55.24729829273702,-90.58885644033295,-55.198506787679385,-90.34049302367099,-55.07755725314064,-90.6995869998981,-54.99949084504843,-90.30220553323896
1750160999.1538436,39,54,183,286,111,170,641,glass,416,-55.83812730677911,-90.34405973885755,4.142845461440327,-55.24664946248905,-90.59111228329697,-55.19713034814337,-90.34208514529767,-55.07663397635389,-90.70258211732867,-54.99740339340079,-90.30413869652982
1750160999.2776012,39,52,183,285,111,168,657,glass,416,-55.83818202387487,-90.34407046474257,4.145139893865391,-55.2319301622572,-90.59726540996287,-55.181185222728544,-90.3420202736544,-55.0576663447012,-90.71151066397523,-54.976474441455345,-90.30311844588168
1750160999.4004903,28,35,184,287,106,161,715,glass,416,-55.83818202387487,-90.34407046474257,4.145139893865391,-55.18710793189154,-90.63958277708858,-55.12319442445999,-90.3398594455137,-55.001372730411276,-90.7731949705286,-54.89911111852079,-90.2936376400088
1750160999.522368,29,35,184,287,106,161,714,glass,416,-55.83818202387487,-90.34407046474257,4.145139893865391,-55.18720388005311,-90.63736802059051,-55.12419440711652,-90.33986533505107,-55.00136185784706,-90.76998269017582,-54.90054670114853,-90.29397839331273
1750160999.522368,180,40,416,291,298,165,834,glass,416,-55.83818202387487,-90.34407046474257,4.145139893865391,-55.004193241303376,-90.34839603348172,-55.17339357648804,-89.84047109994849,-54.72861655625424,-90.42588244413345,-54.99933709254968,-89.6132025504803
1750160999.644779,29,35,184,286,106,160,724,glass,416,-55.83818202387487,-90.34407046474257,4.145139893865391,-55.17808653910323,-90.64147582949595,-55.11419458055128,-90.33980643967725,-54.98964168745452,-90.77594784739476,-54.88741455377141,-90.29327682368485
1750160999.644779,180,39,416,293,298,166,835,glass,416,-55.83818202387487,-90.34407046474257,4.145139893865391,-55.003193254753526,-90.34840122001498,-55.17259646803794,-89.83986726377967,-54.72728614202446,-90.42598054003199,-54.99833128327952,-89.6123262100555
1750160999.7668343,29,34,184,287,106,160,733,glass,416,-55.83818202387487,-90.34407046474257,4.145139893865391,-55.169880932248326,-90.64517285751083,-55.10519473664255,-90.33975343384081,-54.979093534101224,-90.78131648889183,-54.87559562113199,-90.29264541101978
1750160999.7668343,180,38,416,291,298,164,794,glass,416,-55.83818202387487,-90.34407046474257,4.145139893865391,-55.04419270329721,-90.34818857215132,-55.2052779144922,-89.8646245467012,-54.78183312544467,-90.42195860819146,-55.03956946335665,-89.64825616747129
1750160999.885795,29,33,184,287,106,160,725,glass,416,-55.829839322399835,-90.3433585471611,4.258328178784178,-55.168245055498026,-90.63986828730916,-55.10486174634514,-90.33765642318328,-54.97927427180042,-90.77415298897245,-54.877860977155805,-90.29061400637107
1750160999.885795,180,38,416,291,298,164,793,glass,416,-55.829839322399835,-90.3433585471611,4.258328178784178,-55.036843410640806,-90.34590490406114,-55.19867951077387,-89.86326866787986,-54.77466922209315,-90.41906424655835,-55.03360698230604,-89.64684626866827
1750160999.999017,29,33,184,286,106,159,739,glass,416,-55.82929749511145,-90.34331231077427,4.265685980976529,-55.15488880790714,-90.64546115261115,-55.09032110455888,-90.33740517899074,-54.96225135724809,-90.78231420120528,-54.858943031890874,-90.28942464341262
1750160999.999017,182,38,416,291,299,164,834,glass,416,-55.82929749511145,-90.34331231077427,4.265685980976529,-54.995300009267424,-90.3412644812268,-55.165570054144986,-89.83831539582516,-54.71956025678258,-90.4160924951728,-54.99199232858668,-89.6113739585302
1750161000.112416,31,34,184,287,107,160,735,glass,416,-55.82929749511145,-90.34331231077427,4.265685980976529,-55.15688522542917,-90.64010641378295,-55.094320976767555,-90.33743715264045,-54.96454618182373,-90.77454503385692,-54.864443383965146,-90.2902742160289
1750161000.112416,181,39,415,287,298,163,796,glass,416,-55.82929749511145,-90.34331231077427,4.265685980976529,-55.03329753425234,-90.34356193510207,-55.19447962366992,-89.86308083523518,-54.77032023258197,-90.41570898738046,-55.0282115756501,-89.64693922759342
1750161000.2284565,32,34,184,287,108,160,724,glass,416,-55.82929749511145,-90.34331231077427,4.265685980976529,-55.166141545802006,-90.63382941336117,-55.10532062534141,-90.33752508017714,-54.97631789907826,-90.76543019411484,-54.879004426341304,-90.2913432610204
1750161000.2284565,180,37,415,290,297,163,795,glass,416,-55.82929749511145,-90.34331231077427,4.265685980976529,-55.034301272395986,-90.34576299805556,-55.19527713355867,-89.86368414110898,-54.771656026406944,-90.41881003278192,-55.02921740426724,-89.64748386166741
1750161000.3527856,31,33,184,287,107,160,731,glass,416,-55.77163841418624,-90.33907486654313,4.237583494740503,-55.10303039105613,-90.63458173855464,-55.04065899000676,-90.33359021284015,-54.911803694274504,-90.76838252901527,-54.812009452595525,-90.28679608787209
1750161000.3527856,180,37,416,290,298,163,795,glass,416,-55.77163841418624,-90.33907486654313,4.237583494740503,-54.97664348911279,-90.34191548398701,-55.13871255481985,-89.85800329541746,-54.71383465173469,-90.4153544975056,-54.97314515686599,-89.64109499579433
1750161000.472592,32,33,184,287,108,160,735,glass,416,-55.70314067822606,-90.32979287960052,4.206538213110896,-55.03021397795476,-90.62541875137426,-54.96815848644969,-90.32467645784325,-54.83764429159911,-90.75921785693603,-54.73835550519102,-90.27803018728645
1750161000.472592,180,37,416,290,298,163,799,glass,416,-55.70314067822606,-90.32979287960052,4.206538213110896,-54.904147442887634,-90.33308071831823,-55.06676840313789,-89.8466455651103,-54.64005632824856,-90.40703234291473,-54.90024986464897,-89.62873609778202
1750161000.593355,31,33,184,287,107,160,733,glass,416,-55.620454510239874,-90.31921160794465,4.303860139506414,-54.94967487728868,-90.61475125675317,-54.887481994446716,-90.31286408150892,-54.75776991982961,-90.74869622768236,-54.65826130728249,-90.26567674729156
1750161000.593355,180,37,416,291,298,164,801,glass,416,-55.620454510239874,-90.31921160794465,4.303860139506414,-54.8194568486873,-90.32114711493693,-54.983312955738086,-89.8337719726376,-54.55457913416393,-90.39483403837951,-54.816748905445166,-89.6150338107006
1750161000.7165112,32,33,184,287,108,160,735,glass,416,-55.620454510239874,-90.31921160794465,4.303860139506414,-54.947026634401254,-90.61369402854643,-54.88548206943773,-90.31284676220076,-54.7542299563942,-90.74716584467882,-54.65575865245256,-90.26581021852576
1750161000.7165112,180,37,416,290,298,163,819,glass,416,-55.620454510239874,-90.31921160794465,4.303860139506414,-54.80145690123668,-90.3211906094761,-54.96899516799647,-89.82286321678801,-54.530626878521765,-90.39653341883873,-54.79868810533741,-89.5992095905378
1750161000.8404815,32,32,184,287,108,159,737,glass,416,-55.620454510239874,-90.31921160794465,4.303860139506414,-54.94519417759625,-90.61449534125556,-54.88348214442875,-90.31282944289262,-54.751872882778294,-90.74833034600329,-54.653133629710275,-90.26566490862257
1750161000.8404815,180,37,416,291,298,164,817,glass,416,-55.620454510239874,-90.31921160794465,4.303860139506414,-54.80345689539787,-90.32118577674952,-54.97058603330109,-89.82407530077128,-54.533288240259786,-90.3963445987877,-54.80069486090493,-89.60096783722251
1750161000.9637322,31,32,184,287,107,159,736,glass,416,-55.620454510239874,-90.31921160794465,4.303860139506414,-54.94692953090552,-90.61596083239631,-54.88448210693324,-90.3128381025467,-54.754239150701046,-90.75045400920925,-54.654323272345415,-90.26545764144987
1750161000.9637322,180,38,416,293,298,165,790,glass,416,-55.620454510239874,-90.31921160794465,4.303860139506414,-54.83045681657379,-90.3211205349408,-54.99206271491351,-89.84043843454569,-54.569216623723015,-90.39379552809892,-54.827786061066554,-89.62470416746673
1750161001.0853927,32,32,184,287,108,159,737,glass,416,-55.48811254955988,-90.30930636358553,4.311965214635012,-54.81281045276284,-90.60449457144877,-54.75114109394517,-90.30281994630472,-54.61947022754638,-90.73830222757934,-54.520799253438106,-90.25562282734887
